"","survey_id","trap_type","total_traps_collected","reported_kg_trap","CPUE","reported_KES_trap"
"3851","2022-04-16 SS/MAY/SB/034/FF NaN","Experimental",4,1.35,NA,257.5
"3852","2022-04-16 SS/MAY/SB/032/FF NaN","Experimental",4,1.25,NA,250
"3853","2022-04-16 SS/MAY/SB/032/FF NaN","Control",NA,NA,NA,NA
"3854","2022-04-16 SS/MAY/SB/014/FF NaN","Experimental",4,0.8,NA,150
"3855","2022-04-16 SS/MAY/SB/014/FF NaN","Control",9,0.777777777777778,21.3333333333333,155.555555555556
"3856","2022-04-16 SS/MAY/SB/074/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"3857","2022-04-16 SS/MAY/SB/011/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"3858","2022-04-16 SS/MAY/SB/003/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"3859","2022-04-16 SS/MAY/SB/031/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"3860","2022-04-16 SS/MAY/SB/074/FF NaN","Control",15,1.33333333333333,NA,266.666666666667
"3861","2022-04-16 SS/MAY/SB/003/FF NaN","Control",15,1.33333333333333,NA,266.666666666667
"3862","2022-04-19 SS/MAY/SB/004/FF NaN","Control",12,0.833333333333333,8.08333333333333,166.666666666667
"3863","2022-04-19 SS/MAY/SB/006/FF NaN","Control",12,0.833333333333333,8.08333333333333,166.666666666667
"3864","2022-04-19 SS/MAY/SB/072/FF NaN","Control",12,0.833333333333333,8.08333333333333,166.666666666667
"3865","2022-04-19 SS/MAY/SB/068/FF NaN","Control",4,1.75,NA,350
"3866","2022-04-19 SS/MAY/SB/068/FF NaN","Experimental",4,0.75,NA,150
"3867","2022-04-19 SS/MAY/SB/066/FF NaN","Control",6,1.83333333333333,NA,366.666666666667
"3868","2022-04-19 SS/MAY/SB/066/FF NaN","Experimental",4,1.15,NA,225
"3869","2022-04-19 SS/MAY/SB/074/FF NaN","Control",15,0.933333333333333,6,186.666666666667
"3870","2022-04-19 SS/MAY/SB/003/FF NaN","Control",15,0.933333333333333,6,186.666666666667
"3871","2022-04-19 SS/MAY/SB/011/FF NaN","Control",15,0.933333333333333,6.06666666666667,186.666666666667
"3872","2022-04-19 SS/MAY/SB/031/FF NaN","Control",15,0.933333333333333,6,186.666666666667
"3873","2022-04-19 SS/MAY/SB/034/FF NaN","Control",9,0.833333333333333,9.33333333333333,166.666666666667
"3874","2022-04-19 SS/MAY/SB/032/FF NaN","Experimental",4,0.875,NA,175
"3875","2022-04-19 SS/MAY/SB/032/FF NaN","Control",NA,NA,NA,NA
"3876","2022-04-19 SS/MAY/SB/014/FF NaN","Control",9,0.888888888888889,21.7777777777778,177.777777777778
"3877","2022-04-19 SS/MAY/SB/014/FF NaN","Experimental",4,1.375,NA,275
"3878","2022-04-19 SS/MAY/SB/077/FF NaN","Experimental",8,0.625,NA,125
"3879","2022-04-19 SS/MAY/SB/013/FF NaN","Experimental",8,0.625,NA,125
"3880","2022-04-19 SS/MAY/SB/013/FF NaN","Control",15,0.746666666666667,17.3333333333333,146.666666666667
"3881","2022-04-19 SS/MAY/SB/077/FF NaN","Control",15,0.746666666666667,17.7333333333333,146.666666666667
"3882","2022-04-19 SS/MAY/SB/019/FF NaN","Control",8,1.125,7.375,225
"3883","2022-04-19 SS/MAY/SB/001/FF NaN","Control",15,0.833333333333333,7.06666666666667,166.666666666667
"3884","2022-04-19 SS/MAY/SB/045/FF NaN","Control",15,0.833333333333333,7,166.666666666667
"3885","2022-04-19 SS/MAY/SB/010/FF NaN","Control",NA,NA,NA,NA
"3886","2022-04-19 SS/MAY/SB/010/FF NaN","Experimental",4,1.875,NA,375
"3887","2022-04-22 SS/MAY/SB/032/FF NaN","Control",NA,NA,NA,NA
"3888","2022-04-22 SS/MAY/SB/068/FF NaN","Experimental",4,1.5,NA,300
"3889","2022-04-22 SS/MAY/SB/068/FF NaN","Control",4,0.75,NA,150
"3890","2022-04-22 SS/MAY/SB/019/FF NaN","Control",8,1.125,7.125,225
"3891","2022-04-22 SS/MAY/SB/034/FF NaN","Control",8,1.5,8,300
"3892","2022-04-22 SS/MAY/SB/066/FF NaN","Experimental",4,1.35,NA,267.5
"3893","2022-04-22 SS/MAY/SB/066/FF NaN","Control",6,1.41666666666667,NA,283.333333333333
"3894","2022-04-22 SS/MAY/SB/049/FF NaN","Control",NA,NA,NA,NA
"3895","2022-04-22 SS/MAY/SB/022/FF NaN","Control",NA,NA,NA,NA
"3896","2022-04-22 SS/MAY/SB/018/FF NaN","Control",NA,NA,NA,NA
"3897","2022-04-22 SS/MAY/SB/004/FF NaN","Control",12,1.16666666666667,8.41666666666667,233.333333333333
"3898","2022-04-22 SS/MAY/SB/072/FF NaN","Control",12,1.16666666666667,8.66666666666667,233.333333333333
"3899","2022-04-22 SS/MAY/SB/006/FF NaN","Control",6,2.33333333333333,17.1666666666667,466.666666666667
"3900","2022-04-22 SS/MAY/SB/077/FF NaN","Experimental",8,0.5,NA,100
"3901","2022-04-22 SS/MAY/SB/001/FF NaN","Control",15,0.566666666666667,13.4666666666667,113.333333333333
"3902","2022-04-22 SS/MAY/SB/001/FF NaN","Experimental",8,0.75,NA,150
"3903","2022-04-22 SS/MAY/SB/045/FF NaN","Experimental",8,0.75,24.5,150
"3904","2022-04-22 SS/MAY/SB/010/FF NaN","Control",NA,NA,NA,NA
"3905","2022-04-22 SS/MAY/SB/045/FF NaN","Control",15,0.566666666666667,13.0666666666667,113.333333333333
"3906","2022-04-22 SS/MAY/SB/003/FF NaN","Control",15,1.03333333333333,NA,206.666666666667
"3907","2022-04-22 SS/MAY/SB/031/FF NaN","Control",15,1.03333333333333,NA,206.666666666667
"3908","2022-04-22 SS/MAY/SB/003/FF NaN","Experimental",12,0.633333333333333,NA,125
"3909","2022-04-22 SS/MAY/SB/031/FF NaN","Experimental",12,0.633333333333333,NA,125
"3910","2022-04-22 SS/MAY/SB/013/FF NaN","Control",15,1.53333333333333,NA,306.666666666667
"3911","2022-04-22 SS/MAY/SB/013/FF NaN","Experimental",8,0.5,NA,100
"3912","2022-04-22 SS/MAY/SB/011/FF NaN","Control",15,1.03333333333333,NA,206.666666666667
"3913","2022-04-22 SS/MAY/SB/074/FF NaN","Control",15,1.03333333333333,NA,206.666666666667
"3914","2022-04-22 SS/MAY/SB/074/FF NaN","Experimental",12,0.633333333333333,NA,125
"3915","2022-04-22 SS/MAY/SB/077/FF NaN","Control",15,1.53333333333333,NA,306.666666666667
"3916","2022-04-22 SS/MAY/SB/011/FF NaN","Experimental",12,0.633333333333333,NA,125
"3917","2022-04-25 SS/MAY/SB/018/FF NaN","Control",NA,NA,NA,NA
"3918","2022-04-25 SS/MAY/SB/049/FF NaN","Control",NA,NA,NA,NA
"3919","2022-04-25 SS/MAY/SB/022/FF NaN","Control",NA,NA,NA,NA
"3920","2022-04-25 SS/MAY/SB/003/FF NaN","Control",15,1.18666666666667,5.06666666666667,236.666666666667
"3921","2022-04-25 SS/MAY/SB/031/FF NaN","Control",15,1.18666666666667,5.13333333333333,236.666666666667
"3922","2022-04-25 SS/MAY/SB/011/FF NaN","Control",15,1.18666666666667,5.2,236.666666666667
"3923","2022-04-25 SS/MAY/SB/074/FF NaN","Control",15,1.18666666666667,5.13333333333333,236.666666666667
"3924","2022-04-25 SS/MAY/SB/045/FF NaN","Control",15,1.06666666666667,NA,213.333333333333
"3925","2022-04-25 SS/MAY/SB/001/FF NaN","Control",15,1.06666666666667,NA,213.333333333333
"3926","2022-04-25 SS/MAY/SB/001/FF NaN","Experimental",8,1.0375,NA,206.25
"3927","2022-04-25 SS/MAY/SB/045/FF NaN","Experimental",8,1.0375,NA,206.25
"3928","2022-04-25 SS/MAY/SB/010/FF NaN","Control",NA,NA,NA,NA
"3929","2022-04-25 SS/MAY/SB/010/FF NaN","Experimental",4,2,NA,400
"3930","2022-04-25 SS/MAY/SB/014/FF NaN","Control",9,1.35555555555556,20.6666666666667,266.666666666667
"3931","2022-04-25 SS/MAY/SB/014/FF NaN","Experimental",4,1.25,NA,250
"3932","2022-04-25 SS/MAY/SB/066/FF NaN","Control",6,1.33333333333333,NA,266.666666666667
"3933","2022-04-25 SS/MAY/SB/066/FF NaN","Experimental",4,0.7,NA,292.5
"3934","2022-04-25 SS/MAY/SB/068/FF NaN","Control",4,2.3,NA,450
"3935","2022-04-25 SS/MAY/SB/068/FF NaN","Experimental",4,1.575,NA,312.5
"3936","2022-04-25 SS/MAY/SB/032/FF NaN","Control",NA,NA,NA,NA
"3937","2022-04-25 SS/MAY/SB/032/FF NaN","Experimental",4,0.925,NA,175
"3938","2022-04-28 SS/MAY/SB/032/FF NaN","Experimental",4,1.575,NA,312.5
"3939","2022-04-28 SS/MAY/SB/032/FF NaN","Control",NA,NA,NA,NA
"3940","2022-04-28 SS/MAY/SB/068/FF NaN","Experimental",4,1.25,NA,250
"3941","2022-04-28 SS/MAY/SB/068/FF NaN","Control",4,1.775,NA,350
"3942","2022-04-28 SS/MAY/SB/066/FF NaN","Experimental",4,1.5,NA,300
"3943","2022-04-28 SS/MAY/SB/066/FF NaN","Control",6,1.88333333333333,NA,375
"3944","2022-04-28 SS/MAY/SB/011/FF NaN","Experimental",12,0.458333333333333,NA,91.6666666666667
"3945","2022-04-28 SS/MAY/SB/031/FF NaN","Experimental",12,0.458333333333333,NA,91.6666666666667
"3946","2022-04-28 SS/MAY/SB/003/FF NaN","Experimental",12,0.458333333333333,NA,91.6666666666667
"3947","2022-04-28 SS/MAY/SB/074/FF NaN","Experimental",12,0.458333333333333,NA,91.6666666666667
"3948","2022-04-28 SS/MAY/SB/003/FF NaN","Control",15,0.8,NA,160
"3949","2022-04-28 SS/MAY/SB/031/FF NaN","Control",15,0.8,NA,160
"3950","2022-04-28 SS/MAY/SB/011/FF NaN","Control",15,0.8,NA,160
"3951","2022-04-28 SS/MAY/SB/074/FF NaN","Control",15,0.8,NA,160
"3952","2022-04-28 SS/MAY/SB/031/FF NaN","Experimental",12,0.858333333333333,NA,170.833333333333
"3953","2022-04-28 SS/MAY/SB/011/FF NaN","Experimental",12,0.858333333333333,NA,170.833333333333
"3954","2022-04-28 SS/MAY/SB/003/FF NaN","Experimental",12,0.858333333333333,NA,170.833333333333
"3955","2022-04-28 SS/MAY/SB/074/FF NaN","Experimental",12,0.858333333333333,NA,170.833333333333
"3956","2022-04-28 SS/MAY/SB/003/FF NaN","Control",15,0.966666666666667,NA,193.333333333333
"3957","2022-04-28 SS/MAY/SB/031/FF NaN","Control",15,0.966666666666667,NA,193.333333333333
"3958","2022-04-28 SS/MAY/SB/011/FF NaN","Control",15,0.966666666666667,NA,193.333333333333
"3959","2022-04-28 SS/MAY/SB/074/FF NaN","Control",15,0.966666666666667,NA,193.333333333333
"3960","2022-04-28 SS/MAY/SB/077/FF NaN","Experimental",8,0.7875,NA,156.25
"3961","2022-04-28 SS/MAY/SB/013/FF NaN","Experimental",8,0.7875,NA,156.25
"3962","2022-04-28 SS/MAY/SB/013/FF NaN","Control",15,1.2,NA,240
"3963","2022-04-28 SS/MAY/SB/077/FF NaN","Control",15,1.2,NA,240
"3964","2022-04-28 SS/MAY/SB/013/FF NaN","Experimental",8,1.0625,NA,212.5
"3965","2022-04-28 SS/MAY/SB/077/FF NaN","Experimental",8,1.0625,NA,212.5
"3966","2022-04-28 SS/MAY/SB/013/FF NaN","Control",15,1,NA,200
"3967","2022-04-28 SS/MAY/SB/077/FF NaN","Control",15,1,NA,200
"3968","2022-04-28 SS/MAY/SB/045/FF NaN","Experimental",8,0.375,NA,75
"3969","2022-04-28 SS/MAY/SB/001/FF NaN","Experimental",8,0.375,NA,75
"3970","2022-04-28 SS/MAY/SB/010/FF NaN","Experimental",8,0.5,NA,100
"3971","2022-04-28 SS/MAY/SB/010/FF NaN","Control",NA,NA,NA,NA
"3972","2022-04-28 SS/MAY/SB/010/FF NaN","Experimental",8,0.875,NA,175
"3973","2022-04-28 SS/MAY/SB/001/FF NaN","Experimental",8,0.625,NA,125
"3974","2022-04-28 SS/MAY/SB/045/FF NaN","Experimental",8,0.625,NA,125
"3975","2022-04-28 SS/MAY/SB/001/FF NaN","Control",15,0.733333333333333,NA,146.666666666667
"3976","2022-04-28 SS/MAY/SB/045/FF NaN","Control",15,0.733333333333333,NA,146.666666666667
"3977","2022-04-28 SS/MAY/SB/045/FF NaN","Control",15,0.866666666666667,NA,173.333333333333
"3978","2022-04-28 SS/MAY/SB/001/FF NaN","Control",15,0.866666666666667,NA,173.333333333333
"3979","2022-04-30 SS/MAY/SB/033/FF NaN","Control",15,0.333333333333333,3,66.6666666666667
"3980","2022-04-30 SS/MAY/SB/034/FF NaN","Control",9,0.944444444444444,7.11111111111111,188.888888888889
"3981","2022-04-30 SS/MAY/SB/010/FF NaN","Control",NA,NA,NA,NA
"3982","2022-04-30 SS/MAY/SB/010/FF NaN","Experimental",4,3.25,NA,650
"3983","2022-04-30 SS/MAY/SB/010/FF NaN","Experimental",4,2.55,NA,500
"3984","2022-04-30 SS/MAY/SB/045/FF NaN","Experimental",8,0.475,NA,93.75
"3985","2022-04-30 SS/MAY/SB/001/FF NaN","Experimental",8,0.475,NA,93.75
"3986","2022-04-30 SS/MAY/SB/045/FF NaN","Control",15,0.733333333333333,NA,146.666666666667
"3987","2022-04-30 SS/MAY/SB/001/FF NaN","Control",15,0.733333333333333,NA,146.666666666667
"3988","2022-04-30 SS/MAY/SB/045/FF NaN","Experimental",8,0.5625,NA,112.5
"3989","2022-04-30 SS/MAY/SB/001/FF NaN","Experimental",8,0.5625,NA,112.5
"3990","2022-04-30 SS/MAY/SB/045/FF NaN","Control",15,0.62,NA,123.333333333333
"3991","2022-04-30 SS/MAY/SB/001/FF NaN","Control",15,0.62,NA,123.333333333333
"3992","2022-04-30 SS/MAY/SB/019/FF NaN","Control",9,0.7,3.33333333333333,138.888888888889
"3993","2022-04-30 SS/MAY/SB/014/FF NaN","Control",8,0.5,3.5,100
"3994","2022-04-30 SS/MAY/SB/032/FF NaN","Control",NA,NA,NA,NA
"3995","2022-04-30 SS/MAY/SB/068/FF NaN","Control",4,1.3,7.75,250
"3996","2022-04-30 SS/MAY/SB/066/FF NaN","Control",6,0.8,5.83333333333333,158.333333333333
"3997","2022-05-09 SS/MAY/SB/064/FF NaN","Control",NA,NA,NA,NA
"3998","2022-05-09 SS/MAY/SB/064/FF NaN","Experimental",12,0.416666666666667,NA,83.3333333333333
"3999","2022-05-09 SS/MAY/SB/026/FF NaN","Experimental",8,0.875,NA,175
"4000","2022-05-09 SS/MAY/SB/027/FF NaN","Experimental",8,0.875,NA,175
"4001","2022-05-09 SS/MAY/SB/015/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4002","2022-05-09 SS/MAY/SB/002/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4003","2022-05-09 SS/MAY/SB/025/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4004","2022-05-09 SS/MAY/SB/027/FF NaN","Control",NA,NA,NA,NA
"4005","2022-05-09 SS/MAY/SB/026/FF NaN","Control",NA,NA,NA,NA
"4006","2022-05-09 SS/MAY/SB/043/FF NaN","Experimental",8,1.25,NA,250
"4007","2022-05-09 SS/MAY/SB/065/FF NaN","Experimental",8,1.25,NA,250
"4008","2022-05-09 SS/MAY/SB/065/FF NaN","Control",NA,NA,NA,NA
"4009","2022-05-09 SS/MAY/SB/043/FF NaN","Control",NA,NA,NA,NA
"4010","2022-05-09 SS/MAY/SB/070/FF NaN","Control",16,0.9375,NA,187.5
"4011","2022-05-09 SS/MAY/SB/012/FF NaN","Control",16,0.9375,NA,187.5
"4012","2022-05-09 SS/MAY/SB/028/FF NaN","Control",16,0.9375,NA,187.5
"4013","2022-05-09 SS/MAY/SB/033/FF NaN","Control",NA,NA,NA,NA
"4014","2022-05-09 SS/MAY/SB/033/FF NaN","Experimental",4,1.25,NA,250
"4015","2022-05-09 SS/MAY/SB/009/FF NaN","Control",NA,NA,NA,NA
"4016","2022-05-09 SS/MAY/SB/070/FF NaN","Control",NA,NA,NA,NA
"4017","2022-05-09 SS/MAY/SB/028/FF NaN","Control",NA,NA,NA,NA
"4018","2022-05-09 SS/MAY/SB/012/FF NaN","Control",NA,NA,NA,NA
"4019","2022-05-09 SS/MAY/SB/015/FF NaN","Control",NA,NA,NA,NA
"4020","2022-05-09 SS/MAY/SB/002/FF NaN","Control",NA,NA,NA,NA
"4021","2022-05-09 SS/MAY/SB/025/FF NaN","Control",NA,NA,NA,NA
"4022","2022-05-09 SS/MAY/SB/047/FF NaN","Control",NA,NA,NA,NA
"4023","2022-05-09 SS/MAY/SB/036/FF NaN","Control",NA,NA,NA,NA
"4024","2022-05-09 SS/MAY/SB/048/FF NaN","Control",NA,NA,NA,NA
"4025","2022-05-09 SS/MAY/SB/036/FF NaN","Experimental",12,0.875,NA,175
"4026","2022-05-09 SS/MAY/SB/047/FF NaN","Experimental",12,0.875,NA,175
"4027","2022-05-09 SS/MAY/SB/048/FF NaN","Experimental",12,0.875,NA,175
"4028","2022-05-09 SS/MAY/SB/059/FF NaN","Control",NA,NA,NA,NA
"4029","2022-05-09 SS/MAY/SB/029/FF NaN","Experimental",12,0.666666666666667,NA,133.333333333333
"4030","2022-05-09 SS/MAY/SB/030/FF NaN","Experimental",12,0.666666666666667,NA,133.333333333333
"4031","2022-05-09 SS/MAY/SB/058/FF NaN","Experimental",12,0.666666666666667,NA,133.333333333333
"4032","2022-05-09 SS/MAY/SB/058/FF NaN","Control",NA,NA,NA,NA
"4033","2022-05-09 SS/MAY/SB/030/FF NaN","Control",NA,NA,NA,NA
"4034","2022-05-09 SS/MAY/SB/029/FF NaN","Control",NA,NA,NA,NA
"4035","2022-05-09 SS/MAY/SB/017/FF NaN","Experimental",12,0.75,NA,150
"4036","2022-05-09 SS/MAY/SB/082/FF NaN","Experimental",12,0.75,NA,150
"4037","2022-05-09 SS/MAY/SB/083/FF NaN","Experimental",12,0.75,NA,150
"4038","2022-05-09 SS/MAY/SB/017/FF NaN","Control",NA,NA,NA,NA
"4039","2022-05-09 SS/MAY/SB/082/FF NaN","Control",NA,NA,NA,NA
"4040","2022-05-09 SS/MAY/SB/083/FF NaN","Control",NA,NA,NA,NA
"4041","2022-05-09 SS/MAY/SB/059/FF NaN","Experimental",12,0.416666666666667,NA,83.3333333333333
"4042","2022-05-09 SS/MAY/SB/063/FF NaN","Control",NA,NA,NA,NA
"4043","2022-05-09 SS/MAY/SB/063/FF NaN","Experimental",12,0.416666666666667,NA,83.3333333333333
"4044","2022-05-12 SS/MAY/SB/063/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4045","2022-05-12 SS/MAY/SB/059/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4046","2022-05-12 SS/MAY/SB/064/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4047","2022-05-12 SS/MAY/SB/063/FF NaN","Control",NA,NA,NA,NA
"4048","2022-05-12 SS/MAY/SB/064/FF NaN","Control",NA,NA,NA,NA
"4049","2022-05-12 SS/MAY/SB/059/FF NaN","Control",NA,NA,NA,NA
"4050","2022-05-12 SS/MAY/SB/029/FF NaN","Experimental",12,1.125,NA,225
"4051","2022-05-12 SS/MAY/SB/030/FF NaN","Experimental",12,1.125,NA,225
"4052","2022-05-12 SS/MAY/SB/058/FF NaN","Experimental",12,1.125,NA,225
"4053","2022-05-12 SS/MAY/SB/029/FF NaN","Control",NA,NA,NA,NA
"4054","2022-05-12 SS/MAY/SB/030/FF NaN","Control",NA,NA,NA,NA
"4055","2022-05-12 SS/MAY/SB/058/FF NaN","Control",NA,NA,NA,NA
"4056","2022-05-12 SS/MAY/SB/083/FF NaN","Experimental",12,1.41666666666667,NA,283.333333333333
"4057","2022-05-12 SS/MAY/SB/017/FF NaN","Experimental",12,1.41666666666667,NA,283.333333333333
"4058","2022-05-12 SS/MAY/SB/082/FF NaN","Experimental",12,1.41666666666667,NA,283.333333333333
"4059","2022-05-12 SS/MAY/SB/083/FF NaN","Control",NA,NA,NA,NA
"4060","2022-05-12 SS/MAY/SB/017/FF NaN","Control",NA,NA,NA,NA
"4061","2022-05-12 SS/MAY/SB/082/FF NaN","Control",NA,NA,NA,NA
"4062","2022-05-12 SS/MAY/SB/009/FF NaN","Experimental",16,1.25,NA,250
"4063","2022-05-12 SS/MAY/SB/012/FF NaN","Experimental",16,1.25,NA,250
"4064","2022-05-12 SS/MAY/SB/070/FF NaN","Experimental",16,1.25,NA,250
"4065","2022-05-12 SS/MAY/SB/028/FF NaN","Experimental",16,1.25,NA,250
"4066","2022-05-12 SS/MAY/SB/012/FF NaN","Control",NA,NA,NA,NA
"4067","2022-05-12 SS/MAY/SB/070/FF NaN","Control",NA,NA,NA,NA
"4068","2022-05-12 SS/MAY/SB/028/FF NaN","Control",NA,NA,NA,NA
"4069","2022-05-12 SS/MAY/SB/009/FF NaN","Control",NA,NA,NA,NA
"4070","2022-05-12 SS/MAY/SB/026/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4071","2022-05-12 SS/MAY/SB/015/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4072","2022-05-12 SS/MAY/SB/002/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4073","2022-05-12 SS/MAY/SB/002/FF NaN","Control",NA,NA,NA,NA
"4074","2022-05-12 SS/MAY/SB/015/FF NaN","Control",NA,NA,NA,NA
"4075","2022-05-12 SS/MAY/SB/025/FF NaN","Control",NA,NA,NA,NA
"4076","2022-05-12 SS/MAY/SB/027/FF NaN","Control",NA,NA,NA,NA
"4077","2022-05-12 SS/MAY/SB/027/FF NaN","Experimental",8,1,NA,200
"4078","2022-05-12 SS/MAY/SB/026/FF NaN","Experimental",8,1,NA,200
"4079","2022-05-12 SS/MAY/SB/026/FF NaN","Control",NA,NA,NA,NA
"4080","2022-05-16 SS/MAY/SB/002/FF NaN","Control",NA,NA,NA,NA
"4081","2022-05-26 SS/MAY/SB/028/FF NaN","Experimental",16,0.9375,NA,187.5
"4082","2022-05-26 SS/MAY/SB/070/FF NaN","Experimental",16,0.9375,NA,187.5
"4083","2022-05-26 SS/MAY/SB/012/FF NaN","Experimental",16,0.9375,NA,187.5
"4084","2022-05-26 SS/MAY/SB/009/FF NaN","Experimental",16,0.9375,NA,187.5
"4085","2022-05-26 SS/MAY/SB/012/FF NaN","Control",NA,NA,NA,NA
"4086","2022-05-26 SS/MAY/SB/028/FF NaN","Control",NA,NA,NA,NA
"4087","2022-05-26 SS/MAY/SB/070/FF NaN","Control",NA,NA,NA,NA
"4088","2022-05-26 SS/MAY/SB/009/FF NaN","Control",NA,NA,NA,NA
"4089","2022-05-26 SS/MAY/SB/002/FF NaN","Control",NA,NA,NA,NA
"4090","2022-05-26 SS/MAY/SB/025/FF NaN","Control",NA,NA,NA,NA
"4091","2022-05-26 SS/MAY/SB/015/FF NaN","Control",NA,NA,NA,NA
"4092","2022-05-26 SS/MAY/SB/002/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4093","2022-05-26 SS/MAY/SB/025/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4094","2022-05-26 SS/MAY/SB/015/FF NaN","Experimental",12,1.08333333333333,NA,216.666666666667
"4095","2022-05-26 SS/MAY/SB/064/FF NaN","Control",NA,NA,NA,NA
"4096","2022-05-26 SS/MAY/SB/063/FF NaN","Control",NA,NA,NA,NA
"4097","2022-05-26 SS/MAY/SB/059/FF NaN","Control",NA,NA,NA,NA
"4098","2022-05-26 SS/MAY/SB/029/FF NaN","Experimental",12,1,NA,200
"4099","2022-05-26 SS/MAY/SB/030/FF NaN","Experimental",12,1,NA,200
"4100","2022-05-26 SS/MAY/SB/058/FF NaN","Experimental",12,1,NA,200
"4101","2022-05-26 SS/MAY/SB/029/FF NaN","Control",NA,NA,NA,NA
"4102","2022-05-26 SS/MAY/SB/058/FF NaN","Control",NA,NA,NA,NA
"4103","2022-05-26 SS/MAY/SB/030/FF NaN","Control",NA,NA,NA,NA
"4104","2022-05-26 SS/MAY/SB/017/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"4105","2022-05-26 SS/MAY/SB/083/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"4106","2022-05-26 SS/MAY/SB/082/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"4107","2022-05-26 SS/MAY/SB/017/FF NaN","Control",NA,NA,NA,NA
"4108","2022-05-26 SS/MAY/SB/083/FF NaN","Control",NA,NA,NA,NA
"4109","2022-05-26 SS/MAY/SB/082/FF NaN","Control",NA,NA,NA,NA
"4110","2022-05-30 SS/MAY/SB/015/FF NaN","Experimental",12,1.25,NA,250
"4111","2022-05-30 SS/MAY/SB/025/FF NaN","Experimental",12,1.25,NA,250
"4112","2022-05-30 SS/MAY/SB/002/FF NaN","Experimental",12,1.25,NA,250
"4113","2022-05-30 SS/MAY/SB/002/FF NaN","Control",NA,NA,NA,NA
"4114","2022-05-30 SS/MAY/SB/015/FF NaN","Control",NA,NA,NA,NA
"4115","2022-05-30 SS/MAY/SB/025/FF NaN","Control",NA,NA,NA,NA
"4116","2022-05-30 SS/MAY/SB/028/FF NaN","Experimental",16,1.25,NA,250
"4117","2022-05-30 SS/MAY/SB/012/FF NaN","Experimental",16,1.25,NA,250
"4118","2022-05-30 SS/MAY/SB/070/FF NaN","Experimental",16,1.25,NA,250
"4119","2022-05-30 SS/MAY/SB/009/FF NaN","Experimental",16,1.25,NA,250
"4120","2022-05-30 SS/MAY/SB/012/FF NaN","Control",NA,NA,NA,NA
"4121","2022-05-30 SS/MAY/SB/028/FF NaN","Control",NA,NA,NA,NA
"4122","2022-05-30 SS/MAY/SB/070/FF NaN","Control",NA,NA,NA,NA
"4123","2022-05-30 SS/MAY/SB/009/FF NaN","Control",NA,NA,NA,NA
"4124","2022-05-30 SS/MAY/SB/017/FF NaN","Experimental",12,1.5,NA,300
"4125","2022-05-30 SS/MAY/SB/083/FF NaN","Experimental",12,1.5,NA,300
"4126","2022-05-30 SS/MAY/SB/082/FF NaN","Experimental",12,1.5,NA,300
"4127","2022-05-30 SS/MAY/SB/082/FF NaN","Control",NA,NA,NA,NA
"4128","2022-05-30 SS/MAY/SB/017/FF NaN","Control",NA,NA,NA,NA
"4129","2022-05-30 SS/MAY/SB/083/FF NaN","Control",NA,NA,NA,NA
"4130","2022-05-30 SS/MAY/SB/030/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"4131","2022-05-30 SS/MAY/SB/029/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"4132","2022-05-30 SS/MAY/SB/058/FF NaN","Experimental",12,0.833333333333333,NA,166.666666666667
"4133","2022-05-30 SS/MAY/SB/058/FF NaN","Control",NA,NA,NA,NA
"4134","2022-05-30 SS/MAY/SB/029/FF NaN","Control",NA,NA,NA,NA
"4135","2022-05-30 SS/MAY/SB/030/FF NaN","Control",NA,NA,NA,NA
"4136","2022-05-30 SS/MAY/SB/064/FF NaN","Experimental",12,0.583333333333333,NA,116.666666666667
"4137","2022-05-30 SS/MAY/SB/063/FF NaN","Experimental",12,0.583333333333333,NA,116.666666666667
"4138","2022-05-30 SS/MAY/SB/059/FF NaN","Experimental",12,0.583333333333333,NA,116.666666666667
"4139","2022-05-30 SS/MAY/SB/059/FF NaN","Control",NA,NA,NA,NA
"4140","2022-05-30 SS/MAY/SB/064/FF NaN","Control",NA,NA,NA,NA
"4141","2022-05-30 SS/MAY/SB/063/FF NaN","Control",NA,NA,NA,NA
"4142","2022-05-30 SS/MAY/SB/027/FF NaN","Experimental",8,1.25,NA,250
